QTY_UOM,Description,Title,Url,ImageURL,UPC,Length,MFGPart,TesscoSKU,InStock_OutOfStock,Manufacturer,Price,ListPrice,CategoryTopology
1 EACH,ANDREW DIN Female end cap kit.,DIN Female End Cap Kit,https://www.tessco.com/product/373133,https://avalanche.tessco.com/productimages/450x450/675551%2Ejpg,df-capkit,,DF-CAPKIT,373133,Out of stock,, $22.79, $31.20,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >7/16 DIN Connectors >SKU #373133"
1 EACH,"JMA UXP Connector for1/2"" SuperFlexible. 50 Ohm. N Male.  ","UXP Connector, 50 Ohm, N Male, 1/2"" SuperFlex",https://www.tessco.com/product/379783,https://avalanche.tessco.com/productimages/450x450/1271597%2Ejpg,888063797835,,UXP-NM-12S,379783,Out of stock,, $32.66, $35.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/2"" Foam Cable Connectors >SKU #379783"
1 EACH,"ANDREW 10' SureFlex Jumper Consists of LDF4-50 1/2"" Heliax cable with DIN Male conn & DIN Male conn. PREMIUM LOW PIM JUMPER.","ANDREW 10' LDF4-50 Jumper, DIN Male/DIN Male",https://www.tessco.com/product/319581,https://avalanche.tessco.com/productimages/450x450/1006621%2Ejpg,888063195815,,L4A-DMDM-10-P,319581,In stock,, $52.81, $84.64,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #319581"
1 EACH,"ANDREW  N Male Postive Lock 1/4"" for LDF1-50 cable. Hex Head, captivated silver center pin, trimetal body. ",N Male Positive Lock for LDF1-50,https://www.tessco.com/product/374276,https://avalanche.tessco.com/productimages/450x450/754744%2Ejpg,888063742767,,L1TNM-PL,374276,Out of stock,, $13.08, $17.10,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/4"" Foam Cable Connectors >SKU #374276"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 6' N Male; N Male antenna extension cable uses RG-142P series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink.  Built by a manufacturer-certified technicians, this jumper is 100% tested prior to shipment. Built by a manufacturer-certified technicians, this antenna extension is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.",6' DAS jumper using RG-142 plenum cable N M;N M,https://www.tessco.com/product/312466,https://avalanche.tessco.com/productimages/450x450/707507%2Ejpg,888063124662,,RG142PNMNM-6,312466,Out of stock,, $53.75, $76.94,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #312466"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 3' N Male; N Male antenna extension cable uses LMR-400-LLPL series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink. Built by a manufacturer-certified technicians, this coax jumper is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.","3' wireless wifi antenna Cable,400,N M;N M",https://www.tessco.com/product/314961,https://avalanche.tessco.com/productimages/450x450/722581%2Ejpg,888063149610,,LMR400LLPLNMNM-3,314961,Out of stock,, $43.57, $65.35,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #314961"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 1.5' N Male; RPTNC Male antenna extension cable uses TWS/LMR-100 series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink.  An excellent cable assembly choice for connecting WiFi AP's and antennas.  Built by a manufacturer-certified technicians, this Wi-Fi antenna extension is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.","1.5' WiFi antenna cable-100 low loss,N M;RPTNC M",https://www.tessco.com/product/371645,https://avalanche.tessco.com/productimages/450x450/290071%2Ejpg,888063716454,,100-02-07-P18&quot;,371645,Out of stock,, $20.63, $25.85,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #371645"
1 EACH,"ANDREW 7/16 DIN Male series EZfit Connector for 1-5/8"" HELIAX AVA and FXL cables. Smaller two-piece design for easy installation. USE PROPER PREP TOOL.","7/16"" D/M Ezfit for 1-5/8"" AVA and FXL cable",https://www.tessco.com/product/314559,https://avalanche.tessco.com/productimages/450x450/649671%2Ejpg,888063145599,,158EZDM,314559,Out of stock,, $115.04, $154.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1-5/8"" Foam Cable Connectors >SKU #314559"
1 EACH,"RFS Omni-Fit Premium 7/16 Din Male for LCF78-50. Spring finger center pin, captivated body. 1-pc design. Fits both Cu and Al (lite) version cable.","7/8"" Cable - 7/16"" D/M Omni Fit Premium",https://www.tessco.com/product/318341,https://avalanche.tessco.com/productimages/450x450/1117574%2Ejpg,15570455W,,15570455,318341,Out of stock,, $23.14, $31.38,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >7/8"" Foam Cable Connectors >SKU #318341"
1 EACH,"AMPHENOL RF QMA male  crimp connector for RG58, LMR195 type cables. Center pin is soldered.  QLF Certified ","QMA Male Crimp-RG58, LMR195",https://www.tessco.com/product/315600,https://avalanche.tessco.com/productimages/450x450/665511%2Ejpg,888063156007,,930-120P-51S,315600,Out of stock,, $14.34, $19.37,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >QMA Connectors >SKU #315600"
1 EACH,"ANDREW 30' SureFlex Jumper. Consists of FSJ4-50B 1/2"" superflexible cable with DIN Male on one end and Right Angle DIN Male on the other end.",ANDREW 30' FSJ4-50B DM-RADM,https://www.tessco.com/product/317182,https://avalanche.tessco.com/productimages/450x450/1069591%2Ejpg,888063171826,,F4A-DMDR-30-P,317182,Out of stock,, $161.49, $211.16,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Superflexible Cables >SKU #317182"
1 EACH,"ANDREW desiccant replacement kit, includes disposable canister. Cobalt-chloride free. Orange color when dry, turns green when saturated.",Desiccant Replacement Kit,https://www.tessco.com/product/319801,https://avalanche.tessco.com/productimages/450x450/1170574%2Ejpg,888063198014,,MR050-KIT-DSCNT,319801,Out of stock,, $206.25, $238.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Air Pressure Systems >Dehydrator Accessories >SKU #319801"
1 EACH,"TIMES N male Advantage connector for LMR-600 cable. Crimp connector (non-solder pin). Hex/Knurl nut, no braid trim.",N Male Hex/Knurl Combo No Braid Trim for LMR-600,https://www.tessco.com/product/318171,https://avalanche.tessco.com/productimages/450x450/1145594%2Ejpg,3190-2627,,EZ-600-NMH-X,318171,Out of stock,, $16.85, $20.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #318171"
1 FOOT,"CONSOLIDATED WIRE RG59/U Jan-C-17A black coaxial cable. 75 ohm, solid center conductor. Polyethylene 95% shield coverage. 66% vel of prop. Sold per foot.","RG59/U Coaxial Cable, Ft.",https://www.tessco.com/product/319367,https://avalanche.tessco.com/productimages/450x450/1288706%2Ejpg,888063193675,,4401,319367,Out of stock,, $0.20, $0.28,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #319367"
1 FOOT,"CONSOLIDATED WIRE RG58/U, JAN-C-17A, coax cable. 53.5 ohm solid center conductor. Poly dielectric, 95% shield coverage, 66% vel of prop. 16dB loss/100' at 900 MHz. UL.",RG58/U Mil Spec Cable,https://www.tessco.com/product/319798,https://avalanche.tessco.com/productimages/450x450/1288654%2Ejpg,4405 400 FT,,4405,319798,In stock,, $0.13, $0.27,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-58 Cable >SKU #319798"
1 EACH,"ANDREW N-Male right angle for 1/4"" superflex. Hex head. Captivated center pin. Self-clamping. Trimetal plated body and Gold plated pin.","N-Male right angle 1/4""",https://www.tessco.com/product/379331,https://avalanche.tessco.com/productimages/450x450/1261599%2Ejpg,F1TNR-HC,,F1TNR-HC,379331,Out of stock,, $22.38, $29.95,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/4"" Foam Cable Connectors >SKU #379331"
1 EACH,"ANDREW  N Male Postive Lock 1/4"" for LDF1-50 cable. Hex Head, captivated silver center pin, trimetal body. ",N Male Positive Lock for LDF1-50,https://www.tessco.com/product/374276,https://avalanche.tessco.com/productimages/450x450/754744%2Ejpg,888063742767,,L1TNM-PL,374276,Out of stock,, $13.08, $17.10,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/4"" Foam Cable Connectors >SKU #374276"
1 EACH,"For wireless networking professionals, Ventev’s *N M To N M Adapter offer the best value in the industry. Unlike other component suppliers, Ventev adapters offer an unsurpassed combination of performance and price delivering upon customer expectations across thousands of wireless installations.",N M To N M Adapter for 50ohm Coax cables,https://www.tessco.com/product/314245,https://avalanche.tessco.com/productimages/450x450/764558%2Ejpg,888063142451,,NM-NM,314245,Out of stock,, $5.41, $7.54,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >Interseries Adapters >SKU #314245"
1 EACH,"RFS NM-LCF12-D01 OMNI FIT N Male Connector NM-LCF12-D01 for 1/2"" LCF12-50J, ICA12-50JPL, ICA12-50JPLW and ICA12-50JPLLW cable.  silver body, silver pin.  Basket center pin, clamp body. 2-piece design.","N Male OMNI FIT for 1/2"" LCF12-50J",https://www.tessco.com/product/317465,https://avalanche.tessco.com/productimages/450x450/1163636%2Ejpg,15566051T,,NM-LCF12-D01,317465,Out of stock,, $17.78, $24.44,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/2"" Foam Cable Connectors >SKU #317465"
1 EACH,"ANDREW  N Female Positive Lock for 3/8"" Heliax LDF2-50.  Ring flare attachment with silver captivated center pin.","N Female for 3/8"" LDF2-50 Foam Cable",https://www.tessco.com/product/314495,https://avalanche.tessco.com/productimages/450x450/779582%2Ejpg,888063144950,,L2TNF-PL,314495,In stock,, $13.79, $20.69,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >3/8"" Superflexible Connectors >SKU #314495"
1 EACH,"ANDREW N Female series EZfit Connector for 1-5/8"" HELIAX AVA and FXL cables. Smaller two-piece design for easy installation. USE PROPER PREP TOOL.","N/F EZfit for 1-5/8"" AVA and FXL cable",https://www.tessco.com/product/315320,https://avalanche.tessco.com/productimages/450x450/658548%2Ejpg,158EZNF,,158EZNF,315320,Out of stock,, $121.60, $169.79,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1-5/8"" Foam Cable Connectors >SKU #315320"
1 EACH,"For wireless networking professionals, Ventev’s CCP N Male/Plug for 600 - Hex coaxial cable connectors offer the best value in the industry. Unlike other component suppliers, Ventev connectors offer an unsurpassed combination of performance and price delivering upon customer expectations across thousands of wireless installations. The Ventev Straight style connector is compatible w/ 600 series cables such as TWS600 and features a captivated center pin for solderless terminations in the field",CCP N Male/Plug for 600 - Hex,https://www.tessco.com/product/316616,https://avalanche.tessco.com/productimages/450x450/822630%2Ejpg,888063166167,,CON-07-600-CP,316616,Out of stock,, $11.88, $16.60,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #316616"
1 EACH,"JMA UXP Connector for1/2"" SuperFlexible. 50 Ohm. N Male.  ","UXP Connector, 50 Ohm, N Male, 1/2"" SuperFlex",https://www.tessco.com/product/379783,https://avalanche.tessco.com/productimages/450x450/1271597%2Ejpg,888063797835,,UXP-NM-12S,379783,Out of stock,, $32.66, $35.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/2"" Foam Cable Connectors >SKU #379783"
1 FOOT,"CONSOLIDATED WIRE RG59/U Jan-C-17A black coaxial cable. 75 ohm, solid center conductor. Polyethylene 95% shield coverage. 66% vel of prop. Sold per foot.","RG59/U Coaxial Cable, Ft.",https://www.tessco.com/product/319367,https://avalanche.tessco.com/productimages/450x450/1288706%2Ejpg,888063193675,,4401,319367,Out of stock,, $0.20, $0.28,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #319367"
1 EACH,"ANDREW 10' SureFlex Jumper Consists of LDF4-50 1/2"" Heliax cable with DIN Male conn & DIN Male conn. PREMIUM LOW PIM JUMPER.","ANDREW 10' LDF4-50 Jumper, DIN Male/DIN Male",https://www.tessco.com/product/319581,https://avalanche.tessco.com/productimages/450x450/1006621%2Ejpg,888063195815,,L4A-DMDM-10-P,319581,In stock,, $52.81, $84.64,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #319581"
1 EACH,"RFS NF-LCF78-D01K OMNI FIT Premium N Female connector for 7/8"" cable. 2-pc design. Fits both copper and aluminum cable. Ultra High PIM performance.",OMNI FIT Premium N Female LCF78-50,https://www.tessco.com/product/316385,https://avalanche.tessco.com/productimages/450x450/946641%2Ejpg,15571155U,,NF-LCF78D01K,316385,Out of stock,, $28.02, $37.88,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >7/8"" Foam Cable Connectors >SKU #316385"
1 EACH,"ANDREW 7/16 DIN Male series EZfit Connector for 1-5/8"" HELIAX AVA and FXL cables. Smaller two-piece design for easy installation. USE PROPER PREP TOOL.","7/16"" D/M Ezfit for 1-5/8"" AVA and FXL cable",https://www.tessco.com/product/314559,https://avalanche.tessco.com/productimages/450x450/649671%2Ejpg,888063145599,,158EZDM,314559,Out of stock,, $115.04, $154.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1-5/8"" Foam Cable Connectors >SKU #314559"
1 EACH,"RFS Omni-Fit Premium 7/16 Din Male for LCF78-50. Spring finger center pin, captivated body. 1-pc design. Fits both Cu and Al (lite) version cable.","7/8"" Cable - 7/16"" D/M Omni Fit Premium",https://www.tessco.com/product/318341,https://avalanche.tessco.com/productimages/450x450/1117574%2Ejpg,15570455W,,15570455,318341,Out of stock,, $23.14, $31.38,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >7/8"" Foam Cable Connectors >SKU #318341"
1 EACH,ANDREW DIN Female end cap kit.,DIN Female End Cap Kit,https://www.tessco.com/product/373133,https://avalanche.tessco.com/productimages/450x450/675551%2Ejpg,df-capkit,,DF-CAPKIT,373133,Out of stock,, $22.79, $31.20,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >7/16 DIN Connectors >SKU #373133"
1 FOOT,"CONSOLIDATED WIRE RG58/U, JAN-C-17A, coax cable. 53.5 ohm solid center conductor. Poly dielectric, 95% shield coverage, 66% vel of prop. 16dB loss/100' at 900 MHz. UL.",RG58/U Mil Spec Cable,https://www.tessco.com/product/319798,https://avalanche.tessco.com/productimages/450x450/1288654%2Ejpg,4405 400 FT,,4405,319798,In stock,, $0.13, $0.27,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-58 Cable >SKU #319798"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 1.5' RPTNC Female; RPTNC Male antenna extension cable uses TWS-100 series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink.  An excellent cable assembly choice for connecting WiFi AP's and antennas.  Built by a manufacturer-certified technicians, this Wi-Fi antenna extension is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.","1.5' WiFi antenna cable low loss,RPTNC F;RPTNC M",https://www.tessco.com/product/310402,https://avalanche.tessco.com/productimages/450x450/276953%2Ejpg,888063104022,,100-02RA-03-P18L,310402,Out of stock,, $14.78, $21.38,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #310402"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 1.5' N Male; RPTNC Male antenna extension cable uses TWS/LMR-100 series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink.  An excellent cable assembly choice for connecting WiFi AP's and antennas.  Built by a manufacturer-certified technicians, this Wi-Fi antenna extension is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.","1.5' WiFi antenna cable-100 low loss,N M;RPTNC M",https://www.tessco.com/product/371645,https://avalanche.tessco.com/productimages/450x450/290071%2Ejpg,888063716454,,100-02-07-P18&quot;,371645,Out of stock,, $20.63, $25.85,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #371645"
1 EACH,"ANDREW desiccant replacement kit, includes disposable canister. Cobalt-chloride free. Orange color when dry, turns green when saturated.",Desiccant Replacement Kit,https://www.tessco.com/product/319801,https://avalanche.tessco.com/productimages/450x450/1170574%2Ejpg,888063198014,,MR050-KIT-DSCNT,319801,Out of stock,, $206.25, $238.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Air Pressure Systems >Dehydrator Accessories >SKU #319801"
1 EACH,"ANDREW  N Female Positive Lock for 3/8"" Heliax LDF2-50.  Ring flare attachment with silver captivated center pin.","N Female for 3/8"" LDF2-50 Foam Cable",https://www.tessco.com/product/314495,https://avalanche.tessco.com/productimages/450x450/779582%2Ejpg,888063144950,,L2TNF-PL,314495,In stock,, $13.79, $20.69,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >3/8"" Superflexible Connectors >SKU #314495"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 6' N Male; N Male antenna extension cable uses RG-142P series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink.  Built by a manufacturer-certified technicians, this jumper is 100% tested prior to shipment. Built by a manufacturer-certified technicians, this antenna extension is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.",6' DAS jumper using RG-142 plenum cable N M;N M,https://www.tessco.com/product/312466,https://avalanche.tessco.com/productimages/450x450/707507%2Ejpg,888063124662,,RG142PNMNM-6,312466,Out of stock,, $53.75, $76.94,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #312466"
1 EACH,"AMPHENOL RF QMA male  crimp connector for RG58, LMR195 type cables. Center pin is soldered.  QLF Certified ","QMA Male Crimp-RG58, LMR195",https://www.tessco.com/product/315600,https://avalanche.tessco.com/productimages/450x450/665511%2Ejpg,888063156007,,930-120P-51S,315600,Out of stock,, $14.34, $19.37,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >QMA Connectors >SKU #315600"
1 EACH,"For wireless networking professionals, Ventev’s *N M To N M Adapter offer the best value in the industry. Unlike other component suppliers, Ventev adapters offer an unsurpassed combination of performance and price delivering upon customer expectations across thousands of wireless installations.",N M To N M Adapter for 50ohm Coax cables,https://www.tessco.com/product/314245,https://avalanche.tessco.com/productimages/450x450/764558%2Ejpg,888063142451,,NM-NM,314245,Out of stock,, $5.41, $7.54,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >Interseries Adapters >SKU #314245"
1 EACH,"RFS NM-LCF12-D01 OMNI FIT N Male Connector NM-LCF12-D01 for 1/2"" LCF12-50J, ICA12-50JPL, ICA12-50JPLW and ICA12-50JPLLW cable.  silver body, silver pin.  Basket center pin, clamp body. 2-piece design.","N Male OMNI FIT for 1/2"" LCF12-50J",https://www.tessco.com/product/317465,https://avalanche.tessco.com/productimages/450x450/1163636%2Ejpg,15566051T,,NM-LCF12-D01,317465,Out of stock,, $17.78, $24.44,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/2"" Foam Cable Connectors >SKU #317465"
1 EACH,"AMPHENOL RF QMA male  crimp connector for RG58, LMR195 type cables. Center pin is soldered.  QLF Certified ","QMA Male Crimp-RG58, LMR195",https://www.tessco.com/product/315600,https://avalanche.tessco.com/productimages/450x450/665511%2Ejpg,888063156007,,930-120P-51S,315600,Out of stock,, $14.34, $19.37,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >QMA Connectors >SKU #315600"
1 EACH,"For wireless networking professionals, Ventev’s CCP N Male/Plug for 600 - Hex coaxial cable connectors offer the best value in the industry. Unlike other component suppliers, Ventev connectors offer an unsurpassed combination of performance and price delivering upon customer expectations across thousands of wireless installations. The Ventev Straight style connector is compatible w/ 600 series cables such as TWS600 and features a captivated center pin for solderless terminations in the field",CCP N Male/Plug for 600 - Hex,https://www.tessco.com/product/316616,https://avalanche.tessco.com/productimages/450x450/822630%2Ejpg,888063166167,,CON-07-600-CP,316616,Out of stock,, $11.88, $16.60,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #316616"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 3' N Male; N Male antenna extension cable uses LMR-400-LLPL series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink. Built by a manufacturer-certified technicians, this coax jumper is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.","3' wireless wifi antenna Cable,400,N M;N M",https://www.tessco.com/product/314961,https://avalanche.tessco.com/productimages/450x450/722581%2Ejpg,888063149610,,LMR400LLPLNMNM-3,314961,Out of stock,, $43.57, $65.35,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #314961"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 6' N Male; N Male antenna extension cable uses RG-142P series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink.  Built by a manufacturer-certified technicians, this jumper is 100% tested prior to shipment. Built by a manufacturer-certified technicians, this antenna extension is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.",6' DAS jumper using RG-142 plenum cable N M;N M,https://www.tessco.com/product/312466,https://avalanche.tessco.com/productimages/450x450/707507%2Ejpg,888063124662,,RG142PNMNM-6,312466,Out of stock,, $53.75, $76.94,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #312466"
1 EACH,"ANDREW 7/16 DIN Male series EZfit Connector for 1-5/8"" HELIAX AVA and FXL cables. Smaller two-piece design for easy installation. USE PROPER PREP TOOL.","7/16"" D/M Ezfit for 1-5/8"" AVA and FXL cable",https://www.tessco.com/product/314559,https://avalanche.tessco.com/productimages/450x450/649671%2Ejpg,888063145599,,158EZDM,314559,Out of stock,, $115.04, $154.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1-5/8"" Foam Cable Connectors >SKU #314559"
1 EACH,"RFS Omni-Fit Premium 7/16 Din Male for LCF78-50. Spring finger center pin, captivated body. 1-pc design. Fits both Cu and Al (lite) version cable.","7/8"" Cable - 7/16"" D/M Omni Fit Premium",https://www.tessco.com/product/318341,https://avalanche.tessco.com/productimages/450x450/1117574%2Ejpg,15570455W,,15570455,318341,Out of stock,, $23.14, $31.38,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >7/8"" Foam Cable Connectors >SKU #318341"
1 FOOT,"CONSOLIDATED WIRE RG59/U Jan-C-17A black coaxial cable. 75 ohm, solid center conductor. Polyethylene 95% shield coverage. 66% vel of prop. Sold per foot.","RG59/U Coaxial Cable, Ft.",https://www.tessco.com/product/319367,https://avalanche.tessco.com/productimages/450x450/1288706%2Ejpg,888063193675,,4401,319367,Out of stock,, $0.20, $0.28,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #319367"
1 EACH,"TIMES N male Advantage connector for LMR-600 cable. Crimp connector (non-solder pin). Hex/Knurl nut, no braid trim.",N Male Hex/Knurl Combo No Braid Trim for LMR-600,https://www.tessco.com/product/318171,https://avalanche.tessco.com/productimages/450x450/1145594%2Ejpg,3190-2627,,EZ-600-NMH-X,318171,Out of stock,, $16.85, $20.00,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #318171"
1 EACH,"ANDREW N Female series EZfit Connector for 1-5/8"" HELIAX AVA and FXL cables. Smaller two-piece design for easy installation. USE PROPER PREP TOOL.","N/F EZfit for 1-5/8"" AVA and FXL cable",https://www.tessco.com/product/315320,https://avalanche.tessco.com/productimages/450x450/658548%2Ejpg,158EZNF,,158EZNF,315320,Out of stock,, $121.60, $169.79,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1-5/8"" Foam Cable Connectors >SKU #315320"
1 EACH,"ANDREW 30' SureFlex Jumper. Consists of FSJ4-50B 1/2"" superflexible cable with DIN Male on one end and Right Angle DIN Male on the other end.",ANDREW 30' FSJ4-50B DM-RADM,https://www.tessco.com/product/317182,https://avalanche.tessco.com/productimages/450x450/1069591%2Ejpg,888063171826,,F4A-DMDR-30-P,317182,Out of stock,, $161.49, $211.16,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Superflexible Cables >SKU #317182"
1 EACH,"ANDREW 10' SureFlex Jumper Consists of LDF4-50 1/2"" Heliax cable with DIN Male conn & DIN Male conn. PREMIUM LOW PIM JUMPER.","ANDREW 10' LDF4-50 Jumper, DIN Male/DIN Male",https://www.tessco.com/product/319581,https://avalanche.tessco.com/productimages/450x450/1006621%2Ejpg,888063195815,,L4A-DMDM-10-P,319581,In stock,, $52.81, $84.64,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #319581"
1 EACH,"For wireless networking professionals demanding value and availability, Ventev’s 3' N Male; N Male antenna extension cable uses LMR-400-LLPL series Low Loss/RG type cable and is terminated w/ high performance 50 Ohm RF connectors and weatherproofed w/ heat shrink. Built by a manufacturer-certified technicians, this coax jumper is tested prior to shipment for 100 percent customer satisfaction and guaranteed performance.","3' wireless wifi antenna Cable,400,N M;N M",https://www.tessco.com/product/314961,https://avalanche.tessco.com/productimages/450x450/722581%2Ejpg,888063149610,,LMR400LLPLNMNM-3,314961,Out of stock,, $43.57, $65.35,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #314961"
1 EACH,"RFS NM-LCF12-D01 OMNI FIT N Male Connector NM-LCF12-D01 for 1/2"" LCF12-50J, ICA12-50JPL, ICA12-50JPLW and ICA12-50JPLLW cable.  silver body, silver pin.  Basket center pin, clamp body. 2-piece design.","N Male OMNI FIT for 1/2"" LCF12-50J",https://www.tessco.com/product/317465,https://avalanche.tessco.com/productimages/450x450/1163636%2Ejpg,15566051T,,NM-LCF12-D01,317465,Out of stock,, $17.78, $24.44,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >1/2"" Foam Cable Connectors >SKU #317465"
